ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
bkk-WO05a,bkk,WO05a,1,,,
bsk_h-GC01b,bsk_h,GC01b,1,,,
bsk_h-GC01c,bsk_h,GC01c,1,,,
bsk_h-GC02a,bsk_h,GC02a,1,,,
bsk_h-GC02b,bsk_h,GC02b,0,,,
bsk_h-GC02c,bsk_h,GC02c,0,,,
bsk_h-GC02d,bsk_h,GC02d,1,,,
bsk_h-GC03,bsk_h,GC03,1,,,
bsk_h-GC04a,bsk_h,GC04a,0,,,
bsk_h-GC04b,bsk_h,GC04b,1,,,
bsk_h-GC05a,bsk_h,GC05a,0,,,
bsk_h-GC05b,bsk_h,GC05b,1,,,
bsk_h-GC06a,bsk_h,GC06a,0,,,
bsk_h-GC06b,bsk_h,GC06b,1,,,
bsk_h-GC07a,bsk_h,GC07a,1,,,
bsk_h-GC07b,bsk_h,GC07b,0,,,
bsk_h-PH01a,bsk_h,PH01a,1,,,
bsk_h-PH01b,bsk_h,PH01b,1,,,
bsk_h-PH01c,bsk_h,PH01c,1,,,
bsk_h-PH02a,bsk_h,PH02a,1,,,
bsk_h-PH02b,bsk_h,PH02b,1,,,
bsk_h-PH03a,bsk_h,PH03a,1,,,
bsk_h-PH03b,bsk_h,PH03b,0,,,
bsk_h-PH03c,bsk_h,PH03c,0,,,
bsk_h-PH03d,bsk_h,PH03d,0,,,
bsk_h-PH04,bsk_h,PH04,0,,,
bsk_h-PH05a,bsk_h,PH05a,1,,,
bsk_h-PH05b,bsk_h,PH05b,0,,,
bsk_h-PH06,bsk_h,PH06,1,,,
bsk_h-PH07,bsk_h,PH07,0,,,
bsk_h-PH08a,bsk_h,PH08a,0,,,
bsk_h-PH08b,bsk_h,PH08b,0,,,
bsk_h-WO01a,bsk_h,WO01a,0,,,
bsk_h-WO01b,bsk_h,WO01b,1,,,
bsk_h-WO02a,bsk_h,WO02a,1,,,
bsk_h-WO02b,bsk_h,WO02b,1,,,
bsk_h-WO02c,bsk_h,WO02c,0,,,
bsk_h-WO03,bsk_h,WO03,0,,,
bsk_h-WO04a,bsk_h,WO04a,0,,,
bsk_h-WO04b,bsk_h,WO04b,1,,,
bsk_h-WO05a,bsk_h,WO05a,1,,,
bsk_n-GC01b,bsk_n,GC01b,1,,,
bsk_n-GC01c,bsk_n,GC01c,1,,,
bsk_n-GC02a,bsk_n,GC02a,1,,,
bsk_n-GC02b,bsk_n,GC02b,0,,,
bsk_n-GC02c,bsk_n,GC02c,0,,,
bsk_n-GC02d,bsk_n,GC02d,1,,,
bsk_n-GC03,bsk_n,GC03,?,,,
bsk_n-GC04a,bsk_n,GC04a,0,,,
bsk_n-GC04b,bsk_n,GC04b,1,,,
bsk_n-GC05a,bsk_n,GC05a,0,,,
bsk_n-GC05b,bsk_n,GC05b,1,,,
bsk_n-GC06a,bsk_n,GC06a,0,,,
bsk_n-GC06b,bsk_n,GC06b,1,,,
bsk_n-GC07a,bsk_n,GC07a,1,,,
bsk_n-GC07b,bsk_n,GC07b,0,,,
bsk_n-PH01a,bsk_n,PH01a,1,,,
bsk_n-PH01b,bsk_n,PH01b,1,,,
bsk_n-PH01c,bsk_n,PH01c,1,,,
bsk_n-PH02a,bsk_n,PH02a,1,,,
bsk_n-PH02b,bsk_n,PH02b,1,,,
bsk_n-PH03a,bsk_n,PH03a,1,,,
bsk_n-PH03b,bsk_n,PH03b,0,,,
bsk_n-PH03c,bsk_n,PH03c,0,,,
bsk_n-PH03d,bsk_n,PH03d,0,,,
bsk_n-PH04,bsk_n,PH04,0,,,
bsk_n-PH05a,bsk_n,PH05a,1,,,
bsk_n-PH05b,bsk_n,PH05b,0,,,
bsk_n-PH06,bsk_n,PH06,1,,,
bsk_n-PH07,bsk_n,PH07,1,,,
bsk_n-PH08a,bsk_n,PH08a,0,,,
bsk_n-PH08b,bsk_n,PH08b,0,,,
bsk_n-WO01a,bsk_n,WO01a,0,,,
bsk_n-WO01b,bsk_n,WO01b,1,,,
bsk_n-WO02a,bsk_n,WO02a,1,,,
bsk_n-WO02b,bsk_n,WO02b,1,,,
bsk_n-WO02c,bsk_n,WO02c,0,,,
bsk_n-WO03,bsk_n,WO03,0,,,
bsk_n-WO04a,bsk_n,WO04a,0,,,
bsk_n-WO04b,bsk_n,WO04b,1,,,
bsk_n-WO05a,bsk_n,WO05a,1,,,
dml-GC01b,dml,GC01b,1,,,
dml-GC01c,dml,GC01c,1,,,
dml-GC02a,dml,GC02a,1,,,
dml-GC02b,dml,GC02b,0,,,
dml-GC02c,dml,GC02c,0,,,
dml-GC02d,dml,GC02d,1,,,
dml-GC03,dml,GC03,0,,,
dml-GC04a,dml,GC04a,0,,,
dml-GC04b,dml,GC04b,1,,,
dml-GC05a,dml,GC05a,0,,,
dml-GC05b,dml,GC05b,0,,,
dml-GC06a,dml,GC06a,0,,,
dml-GC06b,dml,GC06b,1,,,
dml-GC07a,dml,GC07a,0,,,
dml-GC07b,dml,GC07b,?,,,
dml-PH01a,dml,PH01a,1,,,
dml-PH01b,dml,PH01b,1,,,
dml-PH01c,dml,PH01c,1,,,
dml-PH02a,dml,PH02a,1,,,
dml-PH02b,dml,PH02b,1,,,
dml-PH03a,dml,PH03a,1,,,
dml-PH03b,dml,PH03b,1,,,
dml-PH03c,dml,PH03c,0,,,
dml-PH03d,dml,PH03d,0,,,
dml-PH04,dml,PH04,0,,,
dml-PH05a,dml,PH05a,1,,,
dml-PH05b,dml,PH05b,0,,,
dml-PH06,dml,PH06,0,,,
dml-PH07,dml,PH07,1,,,
dml-PH08a,dml,PH08a,0,,,
dml-PH08b,dml,PH08b,1,,,
dml-WO01a,dml,WO01a,0,,,
dml-WO01b,dml,WO01b,1,,,
dml-WO02a,dml,WO02a,1,,,
dml-WO02b,dml,WO02b,1,,,
dml-WO02c,dml,WO02c,0,,,
dml-WO03,dml,WO03,0,,,
dml-WO04a,dml,WO04a,0,,,
dml-WO04b,dml,WO04b,1,,,
dml-WO05a,dml,WO05a,1,,,
prs_d-GC01b,prs_d,GC01b,0,,,
prs_d-GC01c,prs_d,GC01c,0,,,
prs_d-GC02a,prs_d,GC02a,0,,,
prs_d-GC02b,prs_d,GC02b,0,,,
prs_d-GC02c,prs_d,GC02c,1,,,
prs_d-GC02d,prs_d,GC02d,1,,,
prs_d-GC03,prs_d,GC03,0,,,
prs_d-GC04a,prs_d,GC04a,1,,,
prs_d-GC04b,prs_d,GC04b,0,,,
prs_d-GC05a,prs_d,GC05a,1,,,
prs_d-GC05b,prs_d,GC05b,1,,,
prs_d-GC06a,prs_d,GC06a,1,,,
prs_d-GC06b,prs_d,GC06b,0,,,
prs_d-GC07a,prs_d,GC07a,0,,,
prs_d-GC07b,prs_d,GC07b,1,,,
prs_d-PH01a,prs_d,PH01a,0,,,
prs_d-PH01b,prs_d,PH01b,0,,,
prs_d-PH01c,prs_d,PH01c,0,,,
prs_d-PH02a,prs_d,PH02a,0,,,
prs_d-PH02b,prs_d,PH02b,0,,,
prs_d-PH03a,prs_d,PH03a,1,,,
prs_d-PH03b,prs_d,PH03b,0,,,
prs_d-PH03c,prs_d,PH03c,0,,,
prs_d-PH03d,prs_d,PH03d,1,,,
prs_d-PH04,prs_d,PH04,0,,,
prs_d-PH05a,prs_d,PH05a,0,,,
prs_d-PH05b,prs_d,PH05b,0,,,
prs_d-PH06,prs_d,PH06,1,,,
prs_d-PH07,prs_d,PH07,0,,,
prs_d-PH08a,prs_d,PH08a,0,,,
prs_d-PH08b,prs_d,PH08b,0,,,
prs_d-WO01a,prs_d,WO01a,0,,,
prs_d-WO01b,prs_d,WO01b,1,,,
prs_d-WO02a,prs_d,WO02a,1,,,
prs_d-WO02b,prs_d,WO02b,1,,,
prs_d-WO02c,prs_d,WO02c,1,,,
prs_d-WO03,prs_d,WO03,0,,,
prs_d-WO04a,prs_d,WO04a,0,,,
prs_d-WO04b,prs_d,WO04b,0,,,
prs_d-WO05a,prs_d,WO05a,0,,,
gwt_a-GC01b,gwt_a,GC01b,1,,,
gwt_a-GC01c,gwt_a,GC01c,0,,,
gwt_a-GC02a,gwt_a,GC02a,1,,,
gwt_a-GC02b,gwt_a,GC02b,1,,,
gwt_a-GC02c,gwt_a,GC02c,1,,,
gwt_a-GC02d,gwt_a,GC02d,1,,,
gwt_a-GC03,gwt_a,GC03,0,,,
gwt_a-GC04a,gwt_a,GC04a,0,,,
gwt_a-GC04b,gwt_a,GC04b,1,,,
gwt_a-GC05a,gwt_a,GC05a,0,,,
gwt_a-GC05b,gwt_a,GC05b,1,,,
gwt_a-GC06a,gwt_a,GC06a,0,,,
gwt_a-GC06b,gwt_a,GC06b,1,,,
gwt_a-GC07a,gwt_a,GC07a,0,,,
gwt_a-GC07b,gwt_a,GC07b,1,,,
gwt_a-PH01a,gwt_a,PH01a,1,,,
gwt_a-PH01b,gwt_a,PH01b,1,,,
gwt_a-PH01c,gwt_a,PH01c,1,,,
gwt_a-PH02a,gwt_a,PH02a,1,,,
gwt_a-PH02b,gwt_a,PH02b,0,,,
gwt_a-PH03a,gwt_a,PH03a,1,,,
gwt_a-PH03b,gwt_a,PH03b,1,,,
gwt_a-PH03c,gwt_a,PH03c,0,,,
gwt_a-PH03d,gwt_a,PH03d,1,,,
gwt_a-PH04,gwt_a,PH04,1,,,
gwt_a-PH05a,gwt_a,PH05a,0,,,
gwt_a-PH05b,gwt_a,PH05b,0,,,
gwt_a-PH06,gwt_a,PH06,0,,,
gwt_a-PH07,gwt_a,PH07,0,,,
gwt_a-PH08a,gwt_a,PH08a,0,,,
gwt_a-PH08b,gwt_a,PH08b,0,,,
gwt_a-WO01a,gwt_a,WO01a,0,,,
gwt_a-WO01b,gwt_a,WO01b,1,,,
gwt_a-WO02a,gwt_a,WO02a,1,,,
gwt_a-WO02b,gwt_a,WO02b,1,,,
gwt_a-WO02c,gwt_a,WO02c,0,,,
gwt_a-WO03,gwt_a,WO03,0,,,
gwt_a-WO04a,gwt_a,WO04a,1,,,
gwt_a-WO04b,gwt_a,WO04b,1,,,
gwt_a-WO05a,gwt_a,WO05a,1,,,
gwt_p-GC01b,gwt_p,GC01b,1,,,
gwt_p-GC01c,gwt_p,GC01c,0,,,
gwt_p-GC02a,gwt_p,GC02a,1,,,
gwt_p-GC02b,gwt_p,GC02b,1,,,
gwt_p-GC02c,gwt_p,GC02c,1,,,
gwt_p-GC02d,gwt_p,GC02d,1,,,
gwt_p-GC03,gwt_p,GC03,0,,,
gwt_p-GC04a,gwt_p,GC04a,0,,,
gwt_p-GC04b,gwt_p,GC04b,1,,,
gwt_p-GC05a,gwt_p,GC05a,0,,,
gwt_p-GC05b,gwt_p,GC05b,0,,,
gwt_p-GC06a,gwt_p,GC06a,0,,,
gwt_p-GC06b,gwt_p,GC06b,1,,,
gwt_p-GC07a,gwt_p,GC07a,0,,,
gwt_p-GC07b,gwt_p,GC07b,?,,,
gwt_p-PH01a,gwt_p,PH01a,1,,,
gwt_p-PH01b,gwt_p,PH01b,1,,,
gwt_p-PH01c,gwt_p,PH01c,1,,,
gwt_p-PH02a,gwt_p,PH02a,1,,,
gwt_p-PH02b,gwt_p,PH02b,1,,,
gwt_p-PH03a,gwt_p,PH03a,1,,,
gwt_p-PH03b,gwt_p,PH03b,0,,,
gwt_p-PH03c,gwt_p,PH03c,0,,,
gwt_p-PH03d,gwt_p,PH03d,1,,,
gwt_p-PH04,gwt_p,PH04,1,,,
gwt_p-PH05a,gwt_p,PH05a,1,,,
gwt_p-PH05b,gwt_p,PH05b,0,,,
gwt_p-PH06,gwt_p,PH06,0,,,
gwt_p-PH07,gwt_p,PH07,1,,,
gwt_p-PH08a,gwt_p,PH08a,0,,,
gwt_p-PH08b,gwt_p,PH08b,1,,,
gwt_p-WO01a,gwt_p,WO01a,0,,,
gwt_p-WO01b,gwt_p,WO01b,1,,,
gwt_p-WO02a,gwt_p,WO02a,1,,,
gwt_p-WO02b,gwt_p,WO02b,1,,,
gwt_p-WO02c,gwt_p,WO02c,0,,,
gwt_p-WO03,gwt_p,WO03,0,,,
gwt_p-WO04a,gwt_p,WO04a,0,,,
gwt_p-WO04b,gwt_p,WO04b,1,,,
gwt_p-WO05a,gwt_p,WO05a,1,,,
gwc-GC01b,gwc,GC01b,1,,,
gwc-GC01c,gwc,GC01c,0,,,
gwc-GC02a,gwc,GC02a,1,,,
gwc-GC02b,gwc,GC02b,0,,,
gwc-GC02c,gwc,GC02c,0,,,
gwc-GC02d,gwc,GC02d,1,,,
gwc-GC03,gwc,GC03,0,,,
gwc-GC04a,gwc,GC04a,0,,,
gwc-GC04b,gwc,GC04b,1,,,
gwc-GC05a,gwc,GC05a,0,,,
gwc-GC05b,gwc,GC05b,1,,,
gwc-GC06a,gwc,GC06a,0,,,
gwc-GC06b,gwc,GC06b,1,,,
gwc-GC07a,gwc,GC07a,0,,,
gwc-GC07b,gwc,GC07b,0,,,
gwc-PH01a,gwc,PH01a,1,,,
gwc-PH01b,gwc,PH01b,1,,,
gwc-PH01c,gwc,PH01c,1,,,
gwc-PH02a,gwc,PH02a,1,,,
gwc-PH02b,gwc,PH02b,1,,,
gwc-PH03a,gwc,PH03a,1,,,
gwc-PH03b,gwc,PH03b,0,,,
gwc-PH03c,gwc,PH03c,0,,,
gwc-PH03d,gwc,PH03d,0,,,
gwc-PH04,gwc,PH04,1,,,
gwc-PH05a,gwc,PH05a,1,,,
gwc-PH05b,gwc,PH05b,0,,,
gwc-PH06,gwc,PH06,1,,,
gwc-PH07,gwc,PH07,1,,,
gwc-PH08a,gwc,PH08a,0,,,
gwc-PH08b,gwc,PH08b,0,,,
gwc-WO01a,gwc,WO01a,0,,,
gwc-WO01b,gwc,WO01b,1,,,
gwc-WO02a,gwc,WO02a,1,,,
gwc-WO02b,gwc,WO02b,1,,,
gwc-WO02c,gwc,WO02c,0,,,
gwc-WO03,gwc,WO03,0,,,
gwc-WO04a,gwc,WO04a,0,,,
gwc-WO04b,gwc,WO04b,1,,,
gwc-WO05a,gwc,WO05a,1,,,
gju_a-GC01b,gju_a,GC01b,1,,,
gju_a-GC01c,gju_a,GC01c,0,,,
gju_a-GC02a,gju_a,GC02a,1,,,
gju_a-GC02b,gju_a,GC02b,1,,,
gju_a-GC02c,gju_a,GC02c,1,,,
gju_a-GC02d,gju_a,GC02d,1,,,
gju_a-GC03,gju_a,GC03,0,,,
gju_a-GC04a,gju_a,GC04a,0,,,
gju_a-GC04b,gju_a,GC04b,1,,,
gju_a-GC05a,gju_a,GC05a,0,,,
gju_a-GC05b,gju_a,GC05b,1,,,
gju_a-GC06a,gju_a,GC06a,0,,,
gju_a-GC06b,gju_a,GC06b,1,,,
gju_a-GC07a,gju_a,GC07a,0,,,
gju_a-GC07b,gju_a,GC07b,0,,,
gju_a-PH01a,gju_a,PH01a,1,,,
gju_a-PH01b,gju_a,PH01b,1,,,
gju_a-PH01c,gju_a,PH01c,0,,,
gju_a-PH02a,gju_a,PH02a,1,,,
gju_a-PH02b,gju_a,PH02b,0,,,
gju_a-PH03a,gju_a,PH03a,1,,,
gju_a-PH03b,gju_a,PH03b,1,,,
gju_a-PH03c,gju_a,PH03c,0,,,
gju_a-PH03d,gju_a,PH03d,1,,,
gju_a-PH04,gju_a,PH04,0,,,
gju_a-PH05a,gju_a,PH05a,1,,,
gju_a-PH05b,gju_a,PH05b,1,,,
gju_a-PH06,gju_a,PH06,0,,,
gju_a-PH07,gju_a,PH07,1,,,
gju_a-PH08a,gju_a,PH08a,0,,,
gju_a-PH08b,gju_a,PH08b,0,,,
gju_a-WO01a,gju_a,WO01a,0,,,
gju_a-WO01b,gju_a,WO01b,1,,,
gju_a-WO02a,gju_a,WO02a,1,,,
gju_a-WO02b,gju_a,WO02b,1,,,
gju_a-WO02c,gju_a,WO02c,0,,,
gju_a-WO03,gju_a,WO03,0,,,
gju_a-WO04a,gju_a,WO04a,1,,,
gju_a-WO04b,gju_a,WO04b,0,,,
gju_a-WO05a,gju_a,WO05a,1,,,
gju_p-GC01b,gju_p,GC01b,1,,,
gju_p-GC01c,gju_p,GC01c,0,,,
gju_p-GC02a,gju_p,GC02a,1,,,
gju_p-GC02b,gju_p,GC02b,1,,,
gju_p-GC02c,gju_p,GC02c,0,,,
gju_p-GC02d,gju_p,GC02d,0,,,
gju_p-GC03,gju_p,GC03,0,,,
gju_p-GC04a,gju_p,GC04a,0,,,
gju_p-GC04b,gju_p,GC04b,1,,,
gju_p-GC05a,gju_p,GC05a,0,,,
gju_p-GC05b,gju_p,GC05b,0,,,
gju_p-GC06a,gju_p,GC06a,0,,,
gju_p-GC06b,gju_p,GC06b,1,,,
gju_p-GC07a,gju_p,GC07a,0,,,
gju_p-GC07b,gju_p,GC07b,0,,,
gju_p-PH01a,gju_p,PH01a,1,,,
gju_p-PH01b,gju_p,PH01b,1,,,
gju_p-PH01c,gju_p,PH01c,0,,,
gju_p-PH02a,gju_p,PH02a,1,,,
gju_p-PH02b,gju_p,PH02b,0,,,
gju_p-PH03a,gju_p,PH03a,1,,,
gju_p-PH03b,gju_p,PH03b,1,,,
gju_p-PH03c,gju_p,PH03c,0,,,
gju_p-PH03d,gju_p,PH03d,1,,,
gju_p-PH04,gju_p,PH04,0,,,
gju_p-PH05a,gju_p,PH05a,1,,,
gju_p-PH05b,gju_p,PH05b,0,,,
gju_p-PH06,gju_p,PH06,0,,,
gju_p-PH07,gju_p,PH07,1,,,
gju_p-PH08a,gju_p,PH08a,0,,,
gju_p-PH08b,gju_p,PH08b,1,,,
gju_p-WO01a,gju_p,WO01a,0,,,
gju_p-WO01b,gju_p,WO01b,1,,,
gju_p-WO02a,gju_p,WO02a,1,,,
gju_p-WO02b,gju_p,WO02b,1,,,
gju_p-WO02c,gju_p,WO02c,0,,,
gju_p-WO03,gju_p,WO03,0,,,
gju_p-WO04a,gju_p,WO04a,0,,,
gju_p-WO04b,gju_p,WO04b,0,,,
gju_p-WO05a,gju_p,WO05a,1,,,
hno-GC01b,hno,GC01b,1,,,
hno-GC01c,hno,GC01c,0,,,
hno-GC02a,hno,GC02a,1,,,
hno-GC02b,hno,GC02b,1,,,
hno-GC02c,hno,GC02c,0,,,
hno-GC02d,hno,GC02d,0,,,
hno-GC03,hno,GC03,0,,,
hno-GC04a,hno,GC04a,0,,,
hno-GC04b,hno,GC04b,1,,,
hno-GC05a,hno,GC05a,0,,,
hno-GC05b,hno,GC05b,0,,,
hno-GC06a,hno,GC06a,0,,,
hno-GC06b,hno,GC06b,1,,,
hno-GC07a,hno,GC07a,0,,,
hno-GC07b,hno,GC07b,0,,,
hno-PH01a,hno,PH01a,1,,,
hno-PH01b,hno,PH01b,1,,,
hno-PH01c,hno,PH01c,0,,,
hno-PH02a,hno,PH02a,0,,,
hno-PH02b,hno,PH02b,0,,,
hno-PH03a,hno,PH03a,1,,,
hno-PH03b,hno,PH03b,1,,,
hno-PH03c,hno,PH03c,0,,,
hno-PH03d,hno,PH03d,1,,,
hno-PH04,hno,PH04,0,,,
hno-PH05a,hno,PH05a,1,,,
hno-PH05b,hno,PH05b,0,,,
hno-PH06,hno,PH06,0,,,
hno-PH07,hno,PH07,1,,,
hno-PH08a,hno,PH08a,0,,,
hno-PH08b,hno,PH08b,0,,,
hno-WO01a,hno,WO01a,0,,,
hno-WO01b,hno,WO01b,1,,,
hno-WO02a,hno,WO02a,1,,,
hno-WO02b,hno,WO02b,1,,,
hno-WO02c,hno,WO02c,0,,,
hno-WO03,hno,WO03,0,,,
hno-WO04a,hno,WO04a,0,,,
hno-WO04b,hno,WO04b,0,,,
hno-WO05a,hno,WO05a,1,,,
mvy-GC01b,mvy,GC01b,1,,,
mvy-GC01c,mvy,GC01c,0,,,
mvy-GC02a,mvy,GC02a,1,,,
mvy-GC02b,mvy,GC02b,0,,,
mvy-GC02c,mvy,GC02c,0,,,
mvy-GC02d,mvy,GC02d,1,,,
mvy-GC03,mvy,GC03,0,,,
mvy-GC04a,mvy,GC04a,0,,,
mvy-GC04b,mvy,GC04b,1,,,
mvy-GC05a,mvy,GC05a,0,,,
mvy-GC05b,mvy,GC05b,1,,,
mvy-GC06a,mvy,GC06a,0,,,
mvy-GC06b,mvy,GC06b,1,,,
mvy-GC07a,mvy,GC07a,0,,,
mvy-GC07b,mvy,GC07b,0,,,
mvy-PH01a,mvy,PH01a,1,,,
mvy-PH01b,mvy,PH01b,1,,,
mvy-PH01c,mvy,PH01c,1,,,
mvy-PH02a,mvy,PH02a,1,,,
mvy-PH02b,mvy,PH02b,1,,,
mvy-PH03a,mvy,PH03a,1,,,
mvy-PH03b,mvy,PH03b,0,,,
mvy-PH03c,mvy,PH03c,0,,,
mvy-PH03d,mvy,PH03d,0,,,
mvy-PH04,mvy,PH04,0,,,
mvy-PH05a,mvy,PH05a,1,,,
mvy-PH05b,mvy,PH05b,1,,,
mvy-PH06,mvy,PH06,1,,,
mvy-PH07,mvy,PH07,1,,,
mvy-PH08a,mvy,PH08a,0,,,
mvy-PH08b,mvy,PH08b,1,,,
